80001271337064852,杭州-星级-积分翻倍兑,服务外呼
80001271331076588,杭州-星级-积分翻倍兑,服务外呼
80001272294024442,杭州-星级-积分翻倍兑,服务外呼
80001271331074032,杭州-星级-积分翻倍兑,服务外呼
80001271319016882,杭州-星级-积分翻倍兑,服务外呼
80001270668081520,杭州-星级-积分翻倍兑,服务外呼
80001270672063772,杭州-星级-积分翻倍兑,服务外呼
80001174780052344,电渠满卡专项,服务外呼
80001270684030220,杭州-星级-积分翻倍兑,服务外呼
80001272278063538,杭州-星级-积分翻倍兑,服务外呼
80001270696025036,杭州-星级-积分翻倍兑,服务外呼
80001270666025252,杭州-星级-积分翻倍兑,服务外呼
80001269801080566,杭州-星级-积分翻倍兑,服务外呼
80001270682037150,杭州-星级-积分翻倍兑,服务外呼
80001271315040084,杭州-星级-积分翻倍兑,服务外呼
80001270672007756,杭州-星级-积分翻倍兑,服务外呼
80001270668030904,杭州-星级-积分翻倍兑,服务外呼
80001174780045204,电渠满卡专项,服务外呼
80001272286026512,杭州-星级-积分翻倍兑,服务外呼
80001271315053800,杭州-星级-积分翻倍兑,服务外呼
80001272292035962,杭州-星级-积分翻倍兑,服务外呼
80001270680072952,杭州-星级-积分翻倍兑,服务外呼
80001271313023902,杭州-星级-积分翻倍兑,服务外呼
80001272288010474,杭州-星级-积分翻倍兑,服务外呼
80001272294038284,杭州-星级-积分翻倍兑,服务外呼
80001272294058948,杭州-星级-积分翻倍兑,服务外呼
80001272280024496,杭州-星级-积分翻倍兑,服务外呼
80001272296031372,杭州-星级-积分翻倍兑,服务外呼
80001271325005560,杭州-星级-积分翻倍兑,服务外呼
80001270668067912,杭州-星级-积分翻倍兑,服务外呼
80001270676072214,杭州-星级-积分翻倍兑,服务外呼
80001270678074428,杭州-星级-积分翻倍兑,服务外呼
80001271337078910,杭州-星级-积分翻倍兑,服务外呼
80001193051039394,超级vip外呼,服务外呼
80001270670037924,杭州-星级-积分翻倍兑,服务外呼
80001270688048508,杭州-星级-积分翻倍兑,服务外呼
80001271335030508,杭州-星级-积分翻倍兑,服务外呼
80001271315012490,杭州-星级-积分翻倍兑,服务外呼
